application_id,submission_date,itr_assessment_year,state,lender_type,loan_type,employment_type,application_channel,document_bundle_size,cibil_score,loan_amount_inr,land_record_document_type,land_record_state,land_record_survey_no,land_record_owner_name,sale_deed_consideration_value,ec_registered_value,ec_liens_count,mutation_date_manipulated,borrower_name,declared_income_annual_inr,borrower_pan,borrower_aadhaar_no,identity_document_type,itr_declared_income,itr_acknowledgement_no,itr_filing_date,form_16_gross_salary,form_16_employer_tan,salary_slip_gross_monthly_inr,salary_slip_employer_name,salary_slip_employer_tan,bank_statement_annual_credits_inr,bank_statement_unusual_credits_count,bank_statement_round_number_flag,gst_annual_turnover,gst_registration_number,gst_cross_month_inconsistency,balance_sheet_total_assets,balance_sheet_total_liabilities,pnl_net_profit_inr,balance_sheet_auditor_urn,nach_mandate_beneficiary_name,nach_mandate_amount_inr,nach_mandate_alteration_detected,guarantor_name,guarantor_overcommitment_detected,pdf_structural_anomaly_score,pixel_manipulation_detected,cloned_region_detected,frequency_domain_anomaly_score,font_inconsistency_score,physical_scan_coherence_score,metadata_timestamp_contradiction,unicode_substitution_detected,ai_generated_document_probability,compression_anomaly_detected,documents_flagged_count,pdf_metadata_modification_delay_days,income_cross_doc_variance_pct,itr_vs_bank_stmt_discrepancy_pct,form16_vs_salary_slip_discrepancy_pct,property_valuation_discrepancy_pct,encumbrance_suppression_flag,double_pledge_risk_score,employment_tan_mismatch,field_investigation_status,field_investigation_gps_mismatch,overall_fraud_risk_score,fraud_risk_category,manual_review_triggered,adverse_action_triggered,final_decision,processing_time_ms,ground_truth_fraud_label,fraud_sub_type,document_primary_language,adverse_action_reason,rbi_fpc_compliant,audit_log_hash
SRS-2024-000999,13-08-2024,FY2022-23,Uttarakhand,HFC,MSME,Private_Ltd_Director,Branch,7,661,16696959,,,,,,,,,Krishna Dutta,6028352,CYGPD9297P,XXXX-XXXX-3907,Voter_ID,5942369,375636795229236,08-03-2024,,,,,,6108372,1,False,9102460,05CYGPD9297P2ZU,False,18492000,18492000,5230000,266717278714380383,,,,,,0.5585,False,False,0.4542,0.3954,0.6805,False,False,0.0932,False,0,2,13.9083,13.4398,,,False,0.2181,False,Passed,False,9,Clean,False,False,Approved,925,0,Clean,Hindi,,False,86bef827b2ac
SRS-2022-000933,04-04-2024,FY2023-24,Bihar,Private_Bank,Agricultural,Tenant_Farmer,Branch,12,600,2599564,Record of Rights,Bihar,995/10,Ramesh Deshmukh,3095465,3209163,0,False,Ramesh Deshmukh,969657,BFUPD6409R,XXXX-XXXX-0375,Aadhaar,,,,,,,,,980612,1,False,,,,,,,,,,,,,0.6554,False,True,0.5643,0.3486,0.6956,False,False,0.1799,False,0,2,12.9101,8.2012,,5.7177,False,0.1942,False,Passed,False,29,Clean,False,False,Approved,876,0,Clean,Hindi,,False,aa6f200803f0
SRS-2026-000927,26-04-2022,FY2021-22,Telangana,PSB,Retail_Salaried,Salaried_MNC,Digital_Portal,10,613,4783508,,,,,,,,,Swati Reddy,2291475,MMQPR9931C,XXXX-XXXX-9328,Aadhaar,2310734,591407367436651,22-10-2021,2284892,SAYO94093H,178585,Cognizant Technologies,SAYO94093H,2362365,0,False,,,,,,,,ICICI Finance,90359,False,,,0.1572,False,False,0.4494,0.42,0.6117,False,False,0.1859,False,0,2,1.0448,2.7348,9.4746,,False,0.3841,False,Not_Applicable,,0,Clean,False,False,Approved,1161,0,Clean,Telugu,,False,ad603f4dbaa2
SRS-2026-000928,01-12-2023,FY2021-22,Karnataka,NBFC,MSME,Partnership_Firm,Digital_Portal,6,595,11908223,,,,,,,,,Aarav Patil,2059808,JBJPP7403O,XXXX-XXXX-7115,Aadhaar,1981306,354514076673966,05-10-2023,,,,,,1879579,8,True,4391038,29JBJPP7403O2ZL,False,4464000,4464000,2290000,261267738213166390,,,,Suresh Naidu,False,0.8625,True,False,0.4724,0.4702,0.5295,False,False,0.288,False,6,76,80.8129,167.1714,,,False,0.2637,False,Not_Applicable,,51,Low_Risk,False,False,Approved,5097,1,Bank_Statement_Manipulation,Kannada,,False,2732bc970d84
SRS-2023-001015,24-10-2023,FY2021-22,Himachal Pradesh,NBFC,Housing_Finance,Salaried_Private_Sector,Digital_Portal,8,714,3141516,Jamabandi,Himachal Pradesh,380/11A,Shalini Singh,4636406,4794617,0,False,Shalini Singh,1522148,ESOPS9297I,XXXX-XXXX-0820,Aadhaar,1573612,229058091085666,29-08-2023,1521561,EEFE49490G,124501,Tata Consultancy Services,EEFE49490G,1655896,0,False,,,,,,,,SBI Finance,62580,False,,,0.6335,False,False,0.4092,0.221,0.8878,False,False,0.2808,False,0,1,6.3702,3.0526,11.9187,9.1097,False,0.4961,False,Passed,False,8,Clean,False,False,Approved,1285,0,Clean,Hindi,,False,750c3ce5933a
SRS-2023-001016,24-06-2024,FY2022-23,Andhra Pradesh,PSB,Retail_Salaried,Salaried_PSU,Branch,9,793,2360721,,,,,,,,,Deepak Singh,1100457,QHMPS8769T,XXXX-XXXX-7912,Aadhaar,1058206,771846406215466,24-01-2024,1083797,ZQAY04010G,89002,Godrej Industries,ZQAY04010G,1002239,2,False,,,,,,,,ICICI Finance,36296,False,,,0.3275,False,False,0.2293,0.4456,0.9282,False,False,0.239,False,0,1,10.3876,12.3911,8.4525,,False,0.1825,False,Not_Applicable,,2,Clean,False,False,Approved,712,0,Clean,Telugu,,False,43b31034732f
SRS-2022-000934,02-07-2025,FY2024-25,Himachal Pradesh,Small_Finance_Bank,MSME,Proprietor,Branch,8,741,18396133,,,,,,,,,Suresh Patel,6632391,FPPPP9926R,XXXX-XXXX-1046,Aadhaar,15059696,859342856019874,,,,,,,6495450,1,True,17259000,02FPPPP9926R7Z0,False,23529000,23529000,5636000,269872633419661132,,,,,,0.5494,False,False,0.6395,0.7217,0.1783,True,False,0.5862,True,4,46,133.3542,159.4347,,,False,0.3408,False,Passed,False,65,Medium_Risk,True,False,Approved,11975,1,ITR_Income_Inflation,Hindi,,False,7f77144d5901
SRS-2022-000935,24-05-2022,FY2021-22,Jammu & Kashmir,MFI,Retail_Salaried,Salaried_Govt,DSA,10,713,2076326,,,,,,,,,Fatima Prasad,954261,CGTPP1325X,XXXX-XXXX-0117,Aadhaar,993360,031294165523379,02-05-2022,944610,GZDM31917W,80272,HDFC Bank Ltd,GZDM31917W,997134,2,False,,,,,,,,PolyOculus Finance,32998,False,,,0.3651,False,False,0.4502,0.2205,0.876,False,False,0.3988,False,0,2,3.0976,5.5911,3.4387,,False,0.1282,False,Not_Applicable,,2,Clean,False,False,Approved,1336,0,Clean,Hindi,,False,d0aaf3b8bec3
SRS-2024-001000,27-09-2022,FY2021-22,Uttarakhand,PSB,Retail_Salaried,Salaried_MNC,Branch,6,582,2709166,,,,,,,,,Priya Verma,887730,QXPPV9105J,XXXX-XXXX-7834,Voter_ID,874435,948830217320164,09-04-2022,897240,OVIX25262E,71959,HDFC Bank Ltd,OVIX25262E,892713,1,False,,,,,,,,SBI Finance,42474,False,,,0.2899,False,False,0.6131,0.2713,0.632,False,False,0.1366,False,0,2,17.0319,7.9196,5.287,,False,0.2934,False,Not_Applicable,,9,Clean,False,False,Approved,1135,0,Clean,Hindi,,False,9b61e81ef4ef
SRS-2024-001001,26-10-2025,FY2023-24,Chhattisgarh,PSB,Housing_Finance,Salaried_PSU,Digital_Portal,7,644,19513514,Khasra,Chhattisgarh,132/4,Aditya Pillai,23407591,24053948,0,False,Aditya Pillai,4175869,EWAPP8755Z,XXXX-XXXX-4141,Aadhaar,4019044,109717053165589,17-04-2025,4136494,DZJV08377D,334632,State Bank of India,DZJV08377D,3883223,0,False,,,,,,,,SBI Finance,125000,False,Shalini Kulkarni,False,0.3979,False,False,0.2566,0.3569,0.8788,False,False,0.3495,False,0,1,14.4409,4.8843,3.9765,15.3733,False,0.581,False,Passed,False,0,Clean,False,False,Approved,871,0,Clean,Hindi,,False,081de86d763b
SRS-2022-000936,06-08-2024,FY2023-24,Jammu & Kashmir,PSB,Retail_Salaried,Salaried_Private_Sector,Branch,8,885,2966193,,,,,,,,,Kaushik Kulkarni,745472,AEDPK4234O,XXXX-XXXX-3225,Passport,741613,190757764340837,23-01-2024,751112,KYTD71434C,61149,Tata Consultancy Services,KYTD71434C,670956,1,False,,,,,,,,SBI Finance,57040,False,,,0.4753,False,False,0.6132,0.388,0.807,False,False,0.1171,False,0,1,5.2194,19.0138,3.6493,,False,0.3197,False,Not_Applicable,,9,Clean,False,False,Approved,459,0,Clean,Hindi,,False,80ce8368dfa2
SRS-2025-000976,06-06-2025,FY2024-25,Karnataka,NBFC,MSME,Proprietor,DSA,5,583,32194468,,,,,,,,,Suresh Rao,8800000,KSDPR0684R,XXXX-XXXX-2059,Aadhaar,8754670,384516901246065,13-04-2025,,,,,,8175531,2,True,20977451,29KSDPR0684R5ZS,False,19991000,19991000,9869000,262551220212845368,,,,,,0.2516,False,False,0.4446,0.317,0.902,False,False,0.3399,False,0,2,4.7825,6.5466,,,False,0.5114,False,Passed,False,5,Clean,False,False,Approved,896,0,Clean,Kannada,,False,20f7d69177cf
SRS-2025-000977,08-05-2023,FY2021-22,Gujarat,PSB,Retail_Salaried,Salaried_Private_Sector,DSA,10,742,1963354,,,,,,,,,Pooja Kumar,1186885,YSIPK6565W,XXXX-XXXX-7593,PAN_Card,1147145,956056359464971,17-01-2023,1202205,NCZT25286X,96379,Godrej Industries,NCZT25286X,1228049,0,False,,,,,,,,ICICI Finance,33528,False,,,0.212,False,False,0.368,0.1478,0.6936,False,False,0.3274,False,0,2,5.4091,10.1847,4.7028,,False,0.4738,False,Not_Applicable,,0,Clean,False,False,Approved,844,0,Clean,Gujarati,,False,222c0f90ada7
SRS-2024-001002,22-11-2023,FY2021-22,Rajasthan,Private_Bank,Housing_Finance,Salaried_Private_Sector,Mobile_App,5,670,21573130,Jamabandi,Rajasthan,289/10B,Shalini Yadav,28485590,27516563,0,False,Shalini Yadav,6315476,PDDPY6016M,XXXX-XXXX-5089,Aadhaar,6623949,682501639526352,15-08-2023,6344422,LXYD54673W,534902,Aditya Birla Group,LXYD54673W,5996023,2,False,,,,,,,,PolyOculus Finance,125000,False,,,0.1418,False,False,0.1486,0.2009,0.819,False,False,0.1025,False,0,1,3.1736,7.1881,2.5064,3.0151,False,0.2558,False,Passed,False,2,Clean,False,False,Approved,499,0,Clean,Hindi,,False,3a20ea741f6e
SRS-2023-001017,11-07-2025,FY2024-25,Goa,NBFC,Agricultural,Tenant_Farmer,Digital_Portal,9,673,909607,Form I and XIV,Goa,86/1D,Amit Sharma,2000000,2018611,0,False,Amit Sharma,782472,IPOPS0015L,XXXX-XXXX-0275,PAN_Card,,,,,,,,,811980,1,False,,,,,,,,,,,,,0.7302,False,False,0.245,0.5519,0.7283,False,False,0.1205,False,0,1,3.4691,4.7803,,13.9727,False,0.4455,False,Passed,False,17,Clean,False,False,Approved,958,0,Clean,English,,False,b34112514b5c
SRS-2026-000929,22-10-2023,FY2022-23,Delhi NCT,PSB,Retail_Salaried,Salaried_MNC,DSA,14,747,2291864,,,,,,,,,Reyansh Prasad,1223459,DIGPP9199L,XXXX-XXXX-4089,PAN_Card,1180388,590552118560025,09-09-2023,1241426,YPHP00578B,111537,Accenture India,YPHP00578B,1099092,1,False,,,,,,,,SBI Finance,31313,False,Sunil Joshi,False,0.3378,False,False,0.7606,0.52,0.9084,False,False,0.1754,False,0,1,2.6864,8.6902,8.5635,,False,0.3588,False,Not_Applicable,,17,Clean,False,False,Approved,474,0,Clean,Hindi,,False,2ebdad488e20
SRS-2025-000978,08-04-2024,FY2022-23,Delhi NCT,Small_Finance_Bank,Retail_Salaried,Salaried_Private_Sector,Branch,8,610,2217932,,,,,,,,,Shalini Patel,636667,RDEPP5246Z,XXXX-XXXX-9346,Aadhaar,668109,225420538612703,13-03-2024,645123,CIUD33601Z,56193,Godrej Industries,CIUD33601Z,648160,1,False,,,,,,,,HDFC Finance,32870,False,,,0.612,False,False,0.5821,0.3191,0.9044,False,False,0.1911,False,0,1,11.9196,9.9287,10.1357,,False,0.0707,False,Not_Applicable,,17,Clean,False,False,Approved,666,0,Clean,Hindi,,False,2fbc7fc0bfa3
SRS-2024-001003,04-11-2023,FY2021-22,Haryana,Private_Bank,MSME,Proprietor,Digital_Portal,8,699,19684553,,,,,,,,,Shalini Prasad,3635357,ELDPP8556M,XXXX-XXXX-9262,PAN_Card,3703569,323846401141368,16-07-2023,,,,,,3605633,0,False,8174646,06ELDPP8556M2Z7,False,16004000,16004000,2835000,267167054341549278,ICICI Finance,125000,False,Rajesh Prasad,False,0.5951,False,False,0.2597,0.3475,0.7487,False,False,0.233,False,0,1,5.0549,6.5844,,,False,0.3073,False,Passed,False,8,Clean,False,False,Approved,1367,0,Clean,Hindi,,False,0c851f3a3e06
SRS-2025-000979,17-12-2022,FY2021-22,Himachal Pradesh,MFI,Housing_Finance,Private_Ltd_Director,Branch,9,652,39989283,Jamabandi,Himachal Pradesh,94/4C,Sunita Singh,37000000,38303873,0,False,Sunita Singh,8800000,QPVPS0560V,XXXX-XXXX-3773,Aadhaar,8712794,166050367469971,15-08-2022,,,,,,8326806,2,False,25056086,02QPVPS0560V8ZC,False,27117000,27117000,7691000,263645806235103973,SBI Finance,125000,False,Divya Singh,False,0.09,False,False,0.3413,0.3093,0.982,False,False,0.2798,False,0,2,13.1722,7.0263,,8.2097,False,0.1737,False,Passed,False,2,Clean,False,False,Approved,1266,0,Clean,Hindi,,False,982655b01c19
SRS-2023-001018,22-09-2022,FY2021-22,Punjab,HFC,Housing_Finance,Proprietor,Digital_Portal,8,511,42203972,Fard,Punjab,603/9B,Pooja Sharma,37000000,38327673,0,False,Pooja Sharma,8800000,JVIPS1402L,XXXX-XXXX-1543,Voter_ID,8437675,938323186476956,15-07-2022,,,,,,9748185,2,False,14294307,03JVIPS1402L5ZJ,False,26339000,26339000,8449000,266522715715747999,SBI Finance,125000,False,Fatima Patil,False,0.6169,False,False,0.0453,0.7102,0.7626,False,False,0.2582,False,0,0,6.9279,8.3213,,7.2929,False,0.1204,False,Passed,False,18,Clean,False,False,Approved,422,0,Clean,Hindi,,False,cc4bcb7cf76f
SRS-2022-000937,21-01-2026,FY2024-25,Odisha,Private_Bank,MSME,Partnership_Firm,Business_Correspondent,4,730,28870491,,,,,,,,,Ritu Gupta,6618733,XCYPG3623K,XXXX-XXXX-3694,PAN_Card,15287435,568544950258536,16-11-2025,,,,,,6843676,0,False,16268390,21XCYPG3623K1ZB,False,27354000,27354000,7409000,267390963694273033,PolyOculus Finance,125000,False,Ramesh Yadav,False,0.7075,True,False,0.4518,0.5607,0.4842,True,False,0.1205,False,3,49,228.6651,179.4332,,,False,0.2238,False,Passed,False,58,Medium_Risk,True,False,Approved,10897,1,ITR_Income_Inflation,English,,False,01bc50223584
SRS-2022-000938,28-08-2023,FY2021-22,West Bengal,NBFC,MSME,Proprietor,Branch,8,567,13794290,Khatian,West Bengal,733/6,Amit Banerjee,18710035,19199685,0,False,Amit Banerjee,2302239,NXVPB4532N,XXXX-XXXX-0756,Aadhaar,2211319,325169936233159,15-08-2023,,,,,,2539265,2,False,4763960,19NXVPB4532N9Z6,False,9501000,9501000,2533000,266959259411380116,SBI Finance,125000,False,,,0.4221,False,False,0.2004,0.7893,0.7469,False,False,0.1857,False,0,1,5.308,7.1989,,0.3423,False,0.3436,False,Not_Applicable,,10,Clean,False,False,Approved,655,0,Clean,Bengali,,False,3f653f238c9f
SRS-2024-001004,09-07-2024,FY2022-23,Chhattisgarh,MFI,Retail_Salaried,Salaried_MNC,Mobile_App,7,607,1480690,,,,,,,,,Rahul Choudhury,599412,JSYPC9458O,XXXX-XXXX-7693,PAN_Card,582374,017922770821238,11-02-2024,598308,VHYV34806W,51510,Accenture India,VHYV34806W,656218,1,False,,,,,,,,ICICI Finance,29199,False,,,0.2248,False,False,0.6173,0.1909,0.755,False,False,0.1526,False,0,2,2.3094,16.4981,1.5704,,False,0.487,False,Not_Applicable,,9,Clean,False,False,Approved,626,0,Clean,Hindi,,False,d6e02ddbcb94
SRS-2022-000939,11-07-2025,FY2023-24,Assam,Private_Bank,Retail_Salaried,Salaried_MNC,Branch,9,658,2896276,,,,,,,,,Sunita Gupta,847318,SDEPG8263Q,XXXX-XXXX-8017,Voter_ID,821530,938743271842067,08-02-2025,838762,BEJX62919P,65144,Cognizant Technologies,BEJX62919P,918617,2,False,,,,,,,,PolyOculus Finance,46699,False,Shalini Kumar,False,0.1407,False,False,0.75,0.1367,0.9121,False,False,0.1335,False,0,2,3.964,7.7678,9.1987,,False,0.1192,False,Not_Applicable,,10,Clean,False,False,Approved,1048,0,Clean,English,,False,352d71580923
SRS-2022-000940,21-10-2025,FY2024-25,Tamil Nadu,Private_Bank,Agricultural,Agricultural_Labourer,Digital_Portal,4,679,2037636,Patta,Tamil Nadu,45/1D,Karan Rao,2320878,2431823,0,False,Karan Rao,1752548,DFNPR6142I,XXXX-XXXX-6725,Aadhaar,,,,,,,,,1827088,0,False,,,,,,,,,,,,,0.441,False,False,0.7448,0.3882,0.728,False,False,0.4347,False,0,1,3.7073,16.7474,,8.7055,False,0.3561,False,Passed,False,8,Clean,False,False,Approved,1394,0,Clean,Tamil,,False,db5b7cb684c2
SRS-2026-000930,28-04-2026,FY2024-25,Tamil Nadu,NBFC,Retail_Salaried,Salaried_Govt,DSA,8,710,1245676,,,,,,,,,Swati Kumar,320528,XASPK7974R,XXXX-XXXX-5946,PAN_Card,334422,382646762113482,21-10-2025,325019,RLQP06498I,26639,Bharti Airtel,RLQP06498I,346995,0,False,,,,,,,,ICICI Finance,18574,False,,,0.2649,False,False,0.2957,0.6214,0.5174,False,False,0.2984,False,0,2,3.0037,4.3471,1.0566,,False,0.3835,False,Not_Applicable,,8,Clean,False,False,Approved,543,0,Clean,Tamil,,False,e9f90c72b010
SRS-2022-000941,18-07-2024,FY2022-23,Assam,PSB,Retail_Salaried,Salaried_PSU,Digital_Portal,9,728,2201242,,,,,,,,,Fatima Deshmukh,640528,LKHPD2040F,XXXX-XXXX-5951,PAN_Card,613218,811533665909291,07-03-2024,635177,DVAD75306Y,50712,Mahindra & Mahindra,DVAD75306Y,638458,0,False,,,,,,,,HDFC Finance,36170,False,Swati Kulkarni,False,0.3376,False,False,0.2219,0.3253,0.8122,False,False,0.1264,False,0,0,6.4759,2.8526,2.5255,,False,0.0983,False,Not_Applicable,,0,Clean,False,False,Approved,1418,0,Clean,English,,False,ff12fa446bf3
SRS-2024-001005,02-10-2023,FY2022-23,West Bengal,HFC,Agricultural,Agricultural_Cultivator,Digital_Portal,6,741,742644,Khatian,West Bengal,240/2,Ananya Banerjee,2000000,2030406,0,False,Ananya Banerjee,251736,MVVPB4736Z,XXXX-XXXX-0253,Aadhaar,,,,,,,,,229392,1,False,,,,,,,,,,,Amit Bose,False,0.2766,False,False,0.3748,0.714,0.7849,False,False,0.2248,False,0,1,16.0874,3.9664,,4.435,False,0.2438,False,Passed,False,9,Clean,False,False,Approved,1207,0,Clean,Bengali,,False,5b23b9226abd
SRS-2022-000942,20-03-2022,FY2021-22,Odisha,PSB,MSME,Proprietor,Mobile_App,8,614,18068296,,,,,,,,,Ritu Patel,3252286,FQBPP6817X,XXXX-XXXX-6795,PAN_Card,3313124,360659322637466,20-09-2021,,,,,,3631767,1,False,6988253,21FQBPP6817X5ZF,False,10633000,10633000,3082000,262579562457423090,PolyOculus Finance,125000,False,Vihaan Sharma,False,0.2662,False,False,0.5534,0.4476,0.9146,False,False,0.4021,False,0,2,8.0453,3.1515,,,False,0.0784,False,Passed,False,9,Clean,False,False,Approved,1326,0,Clean,English,,False,159d6cf0c8ef
SRS-2023-001019,17-10-2025,FY2023-24,Maharashtra,PSB,Housing_Finance,Salaried_Private_Sector,Branch,8,800,47017086,7/12 Extract,Maharashtra,645/5A,Vikram Patil,37000000,38363050,1,False,Vikram Patil,8800000,DUHPP1453M,XXXX-XXXX-6688,PAN_Card,8569774,321868958353454,21-04-2025,8663873,UBSI71146E,722100,Aditya Birla Group,UBSI71146E,9398471,2,False,,,,,,,,PolyOculus Finance,125000,False,Sunita Kulkarni,False,0.2126,False,False,0.6752,0.3121,0.8891,False,False,0.1395,False,0,2,9.5898,18.981,12.8366,3.9895,False,0.313,False,Passed,False,10,Clean,False,False,Approved,1164,0,Clean,Marathi,,False,167107fcea9b
SRS-2025-000980,08-07-2023,FY2021-22,Jammu & Kashmir,PSB,Retail_Salaried,Salaried_Private_Sector,Digital_Portal,6,801,2443925,,,,,,,,,Geeta Yadav,1025412,AERPY0233M,XXXX-XXXX-4872,Aadhaar,1018119,036277752057561,21-02-2023,1038664,EWEN35940Y,80567,Reliance Industries,EWEN35940Y,1005495,0,False,,,,,,,,SBI Finance,45698,False,,,0.807,False,False,0.957,0.4153,0.2227,True,False,0.977,False,1,17,7.6444,2.9545,8.8563,,False,0.2449,False,Not_Applicable,,39,Low_Risk,False,False,Manual_Review,4812,1,AI_Generated_Document,Hindi,,False,a7e8bb48843b
SRS-2024-001006,12-03-2026,FY2024-25,Maharashtra,PSB,Retail_Salaried,Salaried_Private_Sector,Mobile_App,8,719,5242494,,,,,,,,,Anil Deshmukh,1626363,GXPPD3855T,XXXX-XXXX-1089,Aadhaar,1548666,183292827450227,21-09-2025,1640416,GURR27069O,142084,Aditya Birla Group,GURR27069O,1776370,2,False,,,,,,,,HDFC Finance,78572,False,Ramesh Kulkarni,False,0.4118,True,False,0.0968,0.0943,0.8931,True,False,0.1307,False,0,2,6.4046,5.505,3.4322,,False,0.427,False,Not_Applicable,,32,Clean,False,False,Approved,992,0,Clean,Marathi,,False,a91fda400ef3
SRS-2025-000981,16-01-2026,FY2024-25,Jharkhand,HFC,Retail_Salaried,Salaried_Private_Sector,Branch,9,714,3405470,,,,,,,,,Reyansh Joshi,2168971,LGUPJ3230O,XXXX-XXXX-4177,Aadhaar,2091042,171378864999249,21-08-2025,2183644,WLZP09575W,181430,Aditya Birla Group,WLZP09575W,1945848,2,False,,,,,,,,HDFC Finance,58599,False,,,0.4164,False,False,0.6166,0.389,0.787,False,False,0.0969,False,0,2,6.7168,9.0124,6.2124,,False,0.0251,False,Not_Applicable,,10,Clean,False,False,Approved,839,0,Clean,Hindi,,False,3c051aa3470a
SRS-2022-000943,12-06-2022,FY2021-22,Maharashtra,HFC,Retail_Salaried,Salaried_Govt,Mobile_App,8,821,3122941,,,,,,,,,Sanjay Patel,1134738,KYEPP0679L,XXXX-XXXX-2452,PAN_Card,1166204,992277967538843,25-04-2022,1123477,VDFT32738R,95349,Accenture India,VDFT32738R,1270482,2,False,,,,,,,,PolyOculus Finance,43744,False,,,0.1819,False,False,0.471,0.2332,0.9525,False,False,0.1032,False,0,2,11.5095,12.4451,3.8201,,False,0.3022,False,Not_Applicable,,2,Clean,False,False,Approved,1001,0,Clean,Marathi,,False,7a381196c45c
SRS-2024-001007,21-11-2022,FY2021-22,Bihar,PSB,Retail_Salaried,Salaried_MNC,Branch,9,619,2823741,,,,,,,,,Vijay Mishra,749498,JNUPM6170G,XXXX-XXXX-2101,PAN_Card,730669,353013062142930,22-05-2022,735372,AOBO23088K,62822,Infosys Limited,AOBO23088K,690350,1,False,,,,,,,,ICICI Finance,51626,False,,,0.0694,False,False,0.4751,0.4135,0.8523,False,False,0.1106,False,0,1,1.6613,1.9913,2.9357,,False,0.2959,False,Not_Applicable,,1,Clean,False,False,Approved,4831,0,Clean,Hindi,,False,d9637cff9753
SRS-2025-000982,02-05-2024,FY2022-23,Goa,NBFC,Retail_Salaried,Salaried_Govt,Branch,9,652,3345591,,,,,,,,,Priya Bose,1348355,OJMPB7309B,XXXX-XXXX-0845,Aadhaar,1321291,605242006357502,02-12-2023,1374083,ULBA13410P,122676,State Bank of India,ULBA13410P,1437153,2,False,,,,,,,,ICICI Finance,50213,False,Sai Deshmukh,False,0.4932,False,False,0.4448,0.6603,0.9115,False,False,0.0894,False,0,0,5.7219,9.9625,9.4602,,False,0.0594,False,Not_Applicable,,10,Clean,False,False,Approved,1203,0,Clean,English,,False,0ae146ff27b2
SRS-2026-000931,16-08-2023,FY2021-22,Punjab,Private_Bank,Housing_Finance,Salaried_Govt,DSA,12,745,54132069,Fard,Punjab,802/2B,Rajesh Menon,37000000,37995591,0,False,Rajesh Menon,8800000,BDNPM1937L,XXXX-XXXX-5569,PAN_Card,8800000,577542573180208,08-04-2023,8891266,FWSK97367D,772750,Tech Mahindra,FWSK97367D,8112770,0,False,,,,,,,,HDFC Finance,125000,False,,,0.3297,False,False,0.2325,0.2376,0.9742,False,False,0.1833,False,0,1,12.2114,10.2713,10.8972,9.101,False,0.1025,False,Passed,False,0,Clean,False,False,Approved,1257,0,Clean,Hindi,,False,ce9281cca77f
SRS-2022-000944,07-07-2025,FY2024-25,Gujarat,NBFC,MSME,Proprietor,Branch,13,680,14098508,,,,,,,,,Neha Joshi,4080932,LBIPJ8973X,XXXX-XXXX-2422,Aadhaar,3905953,656833073193184,09-08-2025,,,,,,3770571,0,False,9526772,24LBIPJ8973X1ZL,False,10065000,10752000,3082000,267543740382436705,HDFC Finance,125000,False,,,0.7062,False,False,0.3825,0.461,0.055,True,False,0.3868,False,2,30,104.1074,43.8974,,,False,0.1799,False,Not_Applicable,,43,Low_Risk,False,False,Approved,6902,1,Balance_Sheet_Fabrication,Gujarati,,False,5cda05446cb4
SRS-2023-001020,15-10-2025,FY2023-24,Andhra Pradesh,PSB,Retail_Salaried,Salaried_Private_Sector,Branch,7,653,3631628,,,,,,,,,Deepak Naidu,1688708,CSIPN4179X,XXXX-XXXX-4767,Aadhaar,1679469,058102657972232,03-05-2025,1712752,GFBR68908E,136315,HDFC Bank Ltd,GFBR68908E,1805457,1,False,,,,,,,,SBI Finance,54359,False,,,0.2144,False,False,0.3168,0.5968,0.9389,False,False,0.1315,False,0,1,4.4108,17.054,6.3159,,False,0.1901,False,Not_Applicable,,9,Clean,False,False,Approved,606,0,Clean,Telugu,,False,3163c232f8bc
SRS-2022-000945,08-06-2026,FY2024-25,Haryana,Private_Bank,MSME,Proprietor,Digital_Portal,10,740,21784454,,,,,,,,,Vijay Prasad,4580918,LHBPP9959P,XXXX-XXXX-5410,PAN_Card,4695427,372194664920586,29-01-2026,,,,,,4312396,0,True,12974227,06LHBPP9959P0ZI,False,18246000,18246000,4960000,268878715186152270,SBI Finance,125000,False,Sanjay Prasad,False,0.5152,False,False,0.1571,0.2331,0.9671,False,False,0.1944,False,0,1,11.8128,5.7579,,,False,0.1576,False,Passed,False,11,Clean,False,False,Approved,1192,0,Clean,Hindi,,False,af953e8c6a9f
SRS-2023-001021,16-10-2022,FY2021-22,Chhattisgarh,PSB,Agricultural,Agricultural_Cultivator,Digital_Portal,7,658,2363313,Khasra,Chhattisgarh,806/7,Sai Bose,2635080,2656076,0,False,Sai Bose,1077758,KERPB0397W,XXXX-XXXX-5578,Aadhaar,,,,,,,,,1129353,1,False,,,,,,,,,,,,,0.3986,False,False,0.1746,0.1105,0.8554,False,False,0.2859,False,0,0,4.2696,8.9308,,3.5691,False,0.0937,False,Passed,False,1,Clean,False,False,Approved,1044,0,Clean,Hindi,,False,8410c641cc96
SRS-2025-000983,30-04-2022,FY2021-22,Punjab,Private_Bank,MSME,Proprietor,Digital_Portal,8,524,19630514,,,,,,,,,Rahul Patel,3460989,ONRPP3594U,XXXX-XXXX-5330,Aadhaar,3463210,647138989182436,02-02-2022,,,,,,3394218,1,False,5718686,03ONRPP3594U7Z6,False,11832000,11832000,2733000,261954475113202470,PolyOculus Finance,125000,False,,,0.3898,False,False,0.1213,0.3133,0.8762,False,False,0.3129,False,0,0,9.8099,14.8422,,,False,0.4842,False,Passed,False,1,Clean,False,False,Approved,731,0,Clean,Hindi,,False,ce296d94e637
