application_id,lending_segment,borrower_name,declared_income_annual,itr_declared_income,itr_acknowledgement_no,form_16_gross_salary,form_16_employer_tan,salary_slip_gross_salary_monthly,salary_slip_employer_name,bank_statement_annual_credits,bank_statement_unusual_credits,gst_annual_turnover,gst_registration_number,gst_turnover_inconsistency_detected,nach_mandate_beneficiary_name,nach_mandate_authorized_amount,nach_mandate_alteration_detected,land_record_type,land_record_survey_no,land_record_owner_name,sale_deed_consideration_value,ec_registered_value,ec_liens_count,pdf_metadata_modification_delay_days,compression_anomaly_detected,cloned_signature_detected,font_substitution_detected,physical_coherence_anomaly_detected,ai_generation_score,double_pledge_detected,guarantor_name,guarantor_overcommitment_detected,document_primary_language,is_fraud,fraud_pattern,adverse_action_reason
APP20261008,Agricultural,Aditya Bhalerao,619176,0,None,0,None,0,None,610543,0,0,None,0,None,0,0,7/12 Extract,195/7B,Aditya Bhalerao,0,0,0,1,0,0,0,0,0.1166,1,None,0,Marathi,1,double_pledging,Adverse Action Recommended: Double-pledging detected. The survey number 195/7B is currently pledged as active collateral in another live loan application.
APP20261009,Retail,Shalini Prasad,1717715,1717715,964673941740136,1708968,CZRF87809N,142414,State Bank of India,1705119,0,0,None,0,PolyOculus Finance,57965,0,None,None,None,0,0,0,3,0,0,0,0,0.1473,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261010,Retail,Arjun Verma,1052548,1052548,959489589994241,1045980,FMVR87338I,87165,Mahindra & Mahindra,1041950,0,0,None,0,PolyOculus Finance,35866,0,None,None,None,0,0,0,2,0,0,0,0,0.1043,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261011,Retail,Priya Yadav,1304326,1304326,973882898671034,1295640,EQOH85386I,107970,ICICI Bank,1309394,0,0,None,0,PolyOculus Finance,44188,0,None,None,None,0,0,0,2,0,0,0,0,0.1247,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261012,Housing,Sunil Mishra,2116356,2116356,535159516263709,2116356,VAFF98008G,176363,Wipro Technologies,2114795,0,0,None,0,PolyOculus Finance,88181,0,7/12 Extract,331/2,Sunil Mishra,2491808,2491808,0,0,0,0,0,0,0.1182,0,Rahul Deshmukh,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261013,Retail,Divya Deshmukh,771185,771185,462979872899176,758256,GIDB95808A,63188,Wipro Technologies,763843,0,0,None,0,PolyOculus Finance,26275,0,None,None,None,0,0,0,1,0,0,0,0,0.0383,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261014,Retail,Meena Patel,787293,787293,284621284223837,770328,MPWA83761B,64194,Wipro Technologies,780248,0,0,None,0,Third Party Collector,26677,1,None,None,None,0,0,0,2,0,1,0,0,0.0261,0,None,0,Hindi,1,nach_manipulation,Adverse Action Recommended: NACH mandate alteration detected. The beneficiary name stated in the mandate has been altered post-signature.
APP20261015,Retail,Yagyesh Deshmukh,454849,454849,866111830211436,433992,NHRS99245A,36166,ICICI Bank,441714,0,0,None,0,PolyOculus Finance,15466,0,None,None,None,0,0,0,3,0,0,0,0,0.0185,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261016,Agricultural,Aditya Gowda,710627,0,None,0,None,0,None,693302,0,0,None,0,None,0,0,7/12 Extract,131/1C,Aditya Gowda,0,0,0,3,0,0,0,0,0.1283,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261017,Retail,Geeta Kumar,1458183,1458183,510283293268864,1449372,NPEW58263I,120781,Reliance Industries,1458599,0,0,None,0,PolyOculus Finance,49312,0,None,None,None,0,0,0,2,0,0,0,0,0.0718,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261018,Housing,Swati Khan,1440384,1440384,856995099063073,1440384,LQBT18686T,120032,Godrej Industries,1443563,0,0,None,0,PolyOculus Finance,60016,0,7/12 Extract,210/4,Swati Khan,8393753,8393753,0,2,0,0,0,0,0.1427,0,Kavitha Pillai,0,English,0,clean,Application cleared all automated document checks.
APP20261019,Housing,Ananya Kulkarni,1370148,1370148,055827014901962,1370148,OXAH26567W,114179,Larsen & Toubro,1377094,0,0,None,0,PolyOculus Finance,57089,0,7/12 Extract,837/1B,Ananya Kulkarni,4119216,4119216,0,2,0,0,0,0,0.1457,0,Geeta Menon,0,English,0,clean,Application cleared all automated document checks.
APP20261020,Agricultural,Shalini Rao,1090126,0,None,0,None,0,None,1084381,0,0,None,0,None,0,0,7/12 Extract,314/9B,Shalini Rao,0,0,0,0,0,0,0,0,0.1373,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261021,Housing,Fatima Dutta,1243524,1243524,557276351854815,1243524,DYWP80383O,103627,Godrej Industries,1247247,0,0,None,0,PolyOculus Finance,51813,0,7/12 Extract,550/9,Fatima Dutta,14985652,14985652,0,36,0,1,0,0,0.094,0,Yagyesh Joshi,0,Marathi,1,encumbrance_suppression,"Adverse Action Recommended: Encumbrance certificate manipulation. Submitted EC lists 0 active charges, but registry verification shows active mortgages registered against the property."
APP20261022,Agricultural,Shalini Deshmukh,963025,0,None,0,None,0,None,949795,0,0,None,0,None,0,0,7/12 Extract,769/9C,Shalini Deshmukh,0,0,0,2,0,0,0,0,0.1283,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261023,Housing,Aarav Pillai,1486224,1486224,517305627090949,1486224,JJSU28500Y,123852,Mahindra & Mahindra,1480618,0,0,None,0,PolyOculus Finance,61926,0,7/12 Extract,166/8C,Aarav Pillai,13140862,13140862,0,2,0,0,0,0,0.0817,0,Yagyesh Nair,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261024,Retail,Ritu Chatterjee,1680387,1680387,381248782560023,1674492,JZOI64898D,139541,Larsen & Toubro,1673463,0,0,None,0,PolyOculus Finance,56816,0,None,None,None,0,0,0,2,0,0,0,0,0.0621,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261025,Housing,Diya Naidu,1637748,1637748,329974270379946,1637748,KFBH31624U,136479,Tata Consultancy Services,1629579,0,0,None,0,PolyOculus Finance,68239,0,7/12 Extract,299/6B,Diya Naidu,7687221,7687221,0,3,0,0,0,0,0.0264,0,Kiran Rao,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261026,Housing,Karan Deshmukh,1933668,1933668,996279497408673,1933668,UPAK72009V,161139,Tech Mahindra,1941990,0,0,None,0,PolyOculus Finance,80569,0,7/12 Extract,794/3,Karan Deshmukh,7386492,7386492,0,1,0,0,0,0,0.1442,0,Divya Banerjee,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261027,Retail,Kiran Patil,1291312,1291312,986459895600375,1268976,PCJF04061V,105748,Mahindra & Mahindra,1261753,0,0,None,0,PolyOculus Finance,43299,0,None,None,None,0,0,0,0,0,0,0,0,0.119,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261028,Retail,Sanjay Chatterjee,325641,325641,625416956529574,303828,LKTH81025C,25319,Wipro Technologies,298460,0,0,None,0,PolyOculus Finance,11127,0,None,None,None,0,0,0,0,0,0,0,0,0.0359,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261029,Retail,Aaradhya Nair,1471676,1471676,420457775425656,1444932,OLWH53563I,120411,Larsen & Toubro,1456652,0,0,None,0,PolyOculus Finance,49164,0,None,None,None,0,0,0,3,0,0,0,0,0.0489,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261030,Housing,Sanjay Gupta,1975188,1975188,461296750553753,1975188,RVBX65857H,164599,Godrej Industries,1969657,0,0,None,0,PolyOculus Finance,82299,0,7/12 Extract,402/9C,Sanjay Gupta,6467599,6467599,0,2,0,0,0,0,0.0562,0,Krishna Singh,0,English,0,clean,Application cleared all automated document checks.
APP20261031,MSME,Rajesh Chatterjee,3544764,3544764,605438535023569,0,None,0,None,3537434,0,5691004,43VXZVL3603C4EO,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.0175,0,Neha Gowda,0,English,0,clean,Application cleared all automated document checks.
APP20261032,Housing,Kavitha Reddy,1305240,1305240,104241220206427,1305240,WDGC55566Z,108770,ICICI Bank,1308637,0,0,None,0,PolyOculus Finance,54385,0,7/12 Extract,652/2A,Kavitha Reddy,8275789,8275789,0,1,0,0,0,0,0.1455,0,Rajesh Joshi,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261033,Agricultural,Vijay Kumar,579521,0,None,0,None,0,None,571721,0,0,None,0,None,0,0,7/12 Extract,930/7C,Vijay Kumar,0,0,0,1,0,0,0,0,0.1266,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261034,Agricultural,Sunil Mehta,312362,0,None,0,None,0,None,324544,0,0,None,0,None,0,0,Patta,11/7,Sunil Mehta,0,0,0,1,1,1,0,1,0.0386,0,None,0,Tamil,1,cultivator_name_substitution,Adverse Action Recommended: Cultivator name mismatch. The cultivator name stated in the submitted land record contains edited pixel blocks; registry records list a different landowner.
APP20261035,MSME,Krishna Yadav,3232420,3232420,487957353101649,0,None,0,None,3220421,0,4296989,95FIWQM8710CA16,0,None,0,0,None,None,None,0,0,0,0,0,0,0,0,0.084,0,Krishna Patel,0,English,0,clean,Application cleared all automated document checks.
APP20261036,Retail,Kaushik Joshi,482633,482633,928026420443024,473376,XZIA72334E,39448,Tata Consultancy Services,480476,0,0,None,0,PolyOculus Finance,16779,0,None,None,None,0,0,0,1,0,0,0,0,0.1252,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261037,Retail,Vihaan Mehta,477564,477564,099899505397905,477312,WLRF12718Y,39776,Mahindra & Mahindra,469892,0,0,None,0,PolyOculus Finance,16910,0,None,None,None,0,0,0,3,0,0,0,0,0.1114,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261038,Housing,Sunil Khan,2804724,2804724,308388518721164,2804724,NIYI10738U,233727,Infosys Limited,2805307,0,0,None,0,PolyOculus Finance,116863,0,7/12 Extract,322/9D,Sunil Khan,13913414,13913414,0,2,0,0,0,0,0.1128,1,Aditya Dutta,0,Hindi,1,double_pledging,Adverse Action Recommended: Asset double-pledging. This property identifier is already registered as security under another active housing loan.
APP20261039,MSME,Amit Nair,2378806,2378806,247047617055249,0,None,0,None,2359383,0,3498039,46DUAZH0837TG64,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.1185,0,Rajesh Menon,0,English,0,clean,Application cleared all automated document checks.
APP20261040,Retail,Sai Banerjee,485433,485433,340647972700338,470556,CJTE70593U,39213,Tech Mahindra,456471,0,0,None,0,PolyOculus Finance,16685,0,None,None,None,0,0,0,2,0,0,0,0,0.0633,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261041,Agricultural,Priya Kulkarni,574949,0,None,0,None,0,None,579106,0,0,None,0,None,0,0,7/12 Extract,857/3B,Priya Kulkarni,0,0,0,2,0,0,0,0,0.1399,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261042,Retail,Priya Menon,723291,723291,105646745847986,710448,UVBO58706Z,59204,Reliance Industries,709735,0,0,None,0,PolyOculus Finance,24681,0,None,None,None,0,0,0,2,0,0,0,0,0.0109,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261043,Agricultural,Divya Reddy,252737,0,None,0,None,0,None,245602,0,0,None,0,None,0,0,Patta,679/8,Divya Reddy,0,0,0,0,0,0,0,0,0.124,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20261044,Retail,Ananya Naidu,869852,869852,865444025131913,842196,QUPK49469L,70183,Larsen & Toubro,849981,0,0,None,0,PolyOculus Finance,29073,0,None,None,None,0,0,0,1,0,0,0,0,0.0838,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261045,MSME,Rahul Verma,1307693,1307693,932989677763034,0,None,0,None,1355604,0,1777691,85QEOOT4459JRVN,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1311,0,Swati Yadav,0,English,0,clean,Application cleared all automated document checks.
APP20261046,Housing,Kiran Nair,1772856,1772856,354137860326134,1772856,POZO22062R,147738,Tech Mahindra,1781101,0,0,None,0,PolyOculus Finance,73869,0,7/12 Extract,50/6C,Kiran Nair,5636454,5636454,0,1,0,0,0,0,0.0852,0,Geeta Mehta,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261047,Retail,Karan Rao,827206,827206,411679251548523,821376,LOED50653A,68448,HCL Technologies,814381,0,0,None,0,PolyOculus Finance,28379,0,None,None,None,0,0,0,1,0,0,0,0,0.0561,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261048,Retail,Karan Pillai,1081375,1081375,677542962622906,1058676,MAPX40207M,88223,Aditya Birla Group,1066673,0,0,None,0,PolyOculus Finance,36289,0,None,None,None,0,0,0,0,0,0,0,0,0.0543,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261049,Housing,Diya Singh,2413872,2413872,158798533729628,2413872,BSAD47463S,201156,Wipro Technologies,2407631,0,0,None,0,PolyOculus Finance,100578,0,7/12 Extract,119/9,Diya Singh,2023435,2023435,0,2,0,0,0,0,0.0376,0,Sunita Mishra,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261050,Agricultural,Anil Mehta,312663,0,None,0,None,0,None,299265,0,0,None,0,None,0,0,7/12 Extract,225/9B,Anil Mehta,0,0,0,1,0,0,0,0,0.0618,1,None,0,Marathi,1,double_pledging,Adverse Action Recommended: Double-pledging detected. The survey number 225/9B is currently pledged as active collateral in another live loan application.
APP20261051,Retail,Aditya Menon,894027,894027,009488118334199,881064,VIGK71650C,73422,HCL Technologies,880639,0,0,None,0,PolyOculus Finance,30368,0,None,None,None,0,0,0,1,0,0,0,0,0.0519,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261052,MSME,Sunil Patil,3156496,3156496,826700795905711,0,None,0,None,4685983,1,3929001,67TAEHC3059KPXD,0,None,0,0,None,None,None,0,0,0,3,0,0,0,0,0.1378,0,Yagyesh Reddy,0,English,1,unusual_credits,"Adverse Action Recommended: Circular trading and artificial balance padding detected. Bank statement logs reveal repetitive, round-number credits from related entities."
APP20261053,MSME,Aaradhya Patil,403457,403457,139809685466755,0,None,0,None,445717,0,563837,73ECPDR6156QEDA,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1123,0,Sai Kumar,0,English,0,clean,Application cleared all automated document checks.
APP20261054,Housing,Ananya Prasad,1494984,1494984,841988048165336,1494984,NYKJ20549T,124582,Infosys Limited,1493087,0,0,None,0,PolyOculus Finance,62291,0,7/12 Extract,404/8B,Ananya Prasad,13107763,13107763,0,1,0,0,0,0,0.0913,0,Kavitha Patel,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261055,Housing,Shalini Patel,1070388,1070388,750015823851925,1070388,YZSD77213C,89199,Godrej Industries,1068340,0,0,None,0,PolyOculus Finance,44599,0,7/12 Extract,20/3B,Shalini Patel,4652450,4652450,0,2,0,0,0,0,0.0368,0,Sanjay Pillai,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261056,Retail,Fatima Bhalerao,1058279,1058279,076766655694340,1045668,OWWM10612W,87139,Tata Consultancy Services,1031338,0,0,None,0,PolyOculus Finance,35855,0,None,None,None,0,0,0,0,0,0,0,0,0.1239,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261057,Agricultural,Karan Menon,1118783,0,None,0,None,0,None,1107798,0,0,None,0,None,0,0,7/12 Extract,999/3B,Karan Menon,0,0,0,0,0,0,0,0,0.0126,0,None,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261058,MSME,Aaradhya Kulkarni,3964714,3964714,765654879725626,0,None,0,None,3986978,0,5160296,95XQZQU4654X7JX,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.134,0,Rajesh Kulkarni,0,English,0,clean,Application cleared all automated document checks.
APP20261059,Retail,Rajesh Gupta,438202,438202,045101277389904,411312,AOXX56673Z,34276,ICICI Bank,411256,0,0,None,0,PolyOculus Finance,14710,0,None,None,None,0,0,0,2,0,0,0,0,0.091,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261060,Retail,Krishna Dutta,1769992,1769992,893685721953181,1769616,AIBH52617D,147468,Tata Consultancy Services,1774167,0,0,None,0,PolyOculus Finance,59987,0,None,None,None,0,0,0,0,0,0,0,0,0.0433,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261061,Housing,Reyansh Naidu,1949160,1949160,277087244912184,1949160,NVWY91962R,162430,Infosys Limited,1943745,0,0,None,0,PolyOculus Finance,81215,0,7/12 Extract,92/8,Reyansh Naidu,10656279,10656279,0,1,0,0,0,0,0.1468,0,Geeta Pillai,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261062,MSME,Vikram Menon,2985674,2985674,891943528820692,0,None,0,None,2949456,0,5190890,95EGVTI9860H3TS,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.1045,0,Vivaan Rao,0,English,0,clean,Application cleared all automated document checks.
APP20261063,Housing,Kiran Kulkarni,740076,740076,153700059064471,740076,THPM90692U,61673,HDFC Bank Ltd,746315,0,0,None,0,PolyOculus Finance,30836,0,7/12 Extract,228/12A,Kiran Kulkarni,15729565,6291826,0,0,0,0,1,0,0.1049,0,Deepak Nair,0,English,1,valuation_inflation,"Adverse Action Recommended: Property valuation inflation detected. The consideration amount of ₹15,729,565 stated in the Sale Deed is significantly higher than the registered EC valuation of ₹6,291,826."
APP20261064,Housing,Arjun Menon,1525560,1525560,800212394304916,1525560,RPJT94647C,127130,Mahindra & Mahindra,1532688,0,0,None,0,PolyOculus Finance,63565,0,7/12 Extract,624/9D,Arjun Menon,14822368,14822368,0,0,0,0,0,0,0.1227,0,Kiran Chatterjee,0,Marathi,0,clean,Application cleared all automated document checks.
APP20261065,Retail,Ritu Deshmukh,3487224,1755771,824612555667052,1743612,HDGI59807O,290602,Mahindra & Mahindra,1735930,0,0,None,0,PolyOculus Finance,59120,0,None,None,None,0,0,0,3,1,0,1,0,0.113,0,None,0,Hindi,1,income_inflation,"Adverse Action Recommended: Semantic mismatch detected. Declared annual salary slips project ₹3,487,224 gross income, but bank statement salary credits annualized show only ₹1,735,930."
APP20261066,Retail,Divya Naidu,1467102,1467102,067343315753670,1444908,XVPT54630N,120409,Reliance Industries,1446834,0,0,None,0,PolyOculus Finance,49163,0,None,None,None,0,0,0,3,0,0,0,0,0.119,0,None,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261067,Retail,Aarav Mehta,1301027,1301027,715208367762984,1298580,YNPK49858F,108215,Godrej Industries,1307035,0,0,None,0,PolyOculus Finance,44286,0,None,None,None,0,0,0,0,0,0,0,0,0.1134,0,None,0,English,0,clean,Application cleared all automated document checks.
APP20261068,Agricultural,Aditya Bose,731397,0,None,0,None,0,None,712816,0,0,None,0,None,0,0,Patta,705/11,Aditya Bose,0,0,0,0,0,0,0,0,0.0738,0,None,0,Tamil,0,clean,Application cleared all automated document checks.
APP20261069,Housing,Ritu Dutta,1146684,1146684,214650908995404,1146684,YDLU39465N,95557,Tech Mahindra,1139376,0,0,None,0,PolyOculus Finance,47778,0,7/12 Extract,834/1,Ritu Dutta,3929050,3929050,0,0,0,0,0,0,0.1482,0,Sunita Banerjee,0,Hindi,0,clean,Application cleared all automated document checks.
APP20261070,MSME,Sanjay Singh,694316,694316,662741867564868,0,None,0,None,652159,0,1147605,60UFZUL5795IOUK,0,None,0,0,None,None,None,0,0,0,2,0,0,0,0,0.0749,0,Vivaan Nair,0,English,0,clean,Application cleared all automated document checks.
APP20261071,Agricultural,Reyansh Naidu,435001,0,None,0,None,0,None,431218,0,0,None,0,None,0,0,7/12 Extract,796/5A,Reyansh Naidu,0,0,0,1,1,1,0,1,0.0183,0,None,0,Marathi,1,cultivator_name_substitution,Adverse Action Recommended: Cultivator name mismatch. The cultivator name stated in the submitted land record contains edited pixel blocks; registry records list a different landowner.
APP20261072,Housing,Priya Pillai,992256,992256,130802272718840,992256,VZRF10611K,82688,HDFC Bank Ltd,985834,0,0,None,0,PolyOculus Finance,41344,0,7/12 Extract,78/2D,Priya Pillai,12686876,12686876,0,35,0,1,0,0,0.0236,0,Vivaan Gowda,0,English,1,encumbrance_suppression,"Adverse Action Recommended: Encumbrance certificate manipulation. Submitted EC lists 0 active charges, but registry verification shows active mortgages registered against the property."
APP20261073,Agricultural,Sanjay Bose,419682,0,None,0,None,0,None,411251,0,0,None,0,None,0,0,Patta,64/1B,Sanjay Bose,0,0,0,3,0,0,0,0,0.1009,1,None,0,Tamil,1,double_pledging,Adverse Action Recommended: Double-pledging detected. The survey number 64/1B is currently pledged as active collateral in another live loan application.
APP20261074,Housing,Vijay Singh,1977000,1977000,697322171816667,1977000,ITKS58327K,164750,State Bank of India,1972053,0,0,None,0,PolyOculus Finance,82375,0,7/12 Extract,552/3D,Vijay Singh,8735650,8735650,0,3,0,0,0,0,0.1198,1,Karan Verma,0,Marathi,1,double_pledging,Adverse Action Recommended: Asset double-pledging. This property identifier is already registered as security under another active housing loan.
